        4436
  0.188932445212228401D-02  0.133709108119056397D-01  0.472866831719169234D+01 -0.824998794657290773D+03
  0.193711599703276917D-02  0.135959708384237616D-01  0.468990064493796766D+01 -0.797820021688274892D+03
  0.198611549946153343D-02  0.138248278923415874D-01  0.465146262319679238D+01 -0.771533392030404457D+03
  0.203635344221421519D-02  0.140575464055668949D-01  0.461335164783977980D+01 -0.746109648834113273D+03
  0.208786107482404702D-02  0.142941919189416740D-01  0.457556513849355007D+01 -0.721520494478843830D+03
  0.214067043270905382D-02  0.145348311019739638D-01  0.453810053836361771D+01 -0.697738559234187960D+03
  0.219481435680129490D-02  0.147795317729454510D-01  0.450095531407284533D+01 -0.674737370578451873D+03
  0.225032651365957449D-02  0.150283629194059611D-01  0.446412695551648486D+01 -0.652491323980209359D+03
  0.230724141607704328D-02  0.152813947190619647D-01  0.442761297568302759D+01 -0.630975654513383006D+03
  0.236559444419557610D-02  0.155386985610648856D-01  0.439141091050491461D+01 -0.610166409069329347D+03
  0.242542186713898744D-02  0.158003470677143265D-01  0.435551831871226369D+01 -0.590040419941113214D+03
  0.248676086517739259D-02  0.160664141165790045D-01  0.431993278166418193D+01 -0.570575279135125356D+03
  0.254964955243536023D-02  0.163369748630483452D-01  0.428465190319836342D+01 -0.551749313254945037D+03
  0.261412700015672093D-02  0.166121057633225287D-01  0.424967330949108391D+01 -0.533541559463185422D+03
  0.268023326053921755D-02  0.168918845978537971D-01  0.421499464890510556D+01 -0.515931742359209920D+03
